uid,body,title,url,newspaper_uid,host,n_tokens_titletitle,n_tokens_titlebody
9cf13f1e8174e3518170ad98857ccf1b,"Este lunes un total de 17 estados de Estados Unidos y el Distrito de Columbia presentaron una demanda contra la administración de Donald Trump por el anunció de la eventual suspensión de visas de estudiantes extranjeros que se encuentren estudiando en universidades del país que hayan suspendido todas sus clases presenciales y estén en modalidad virtual, según informó The New York Times.",Demandan a Trump por suspensión de visas para estudiantes extranjeros que tengan solo clases online,https://www.latercera.com//mundo/noticia/demandan-a-trump-por-suspension-de-visas-para-estudiantes-extranjeros-que-tengan-solo-clases-online/M7VZSOK33JBKRIKANNH7PXP6AA/,latercera,www.latercera.com,9.0,32.0
3e2a612f2baab9e3f07f166eba010d40,"Uno de los impactos más devastadores de la pandemia es en el trabajo. Por primera vez en una década el desempleo superó los dos dígitos (11,2%) y uno de los sectores más damnificados son los mayores de 60 años: por cada 100 empleos perdidos, 19 son de ese grupo. Así lo concluye un estudio del Observatorio del Envejecimiento de la U. Católica-Confuturo.",Casi 400 mil mayores de 60 años perdieron su empleo por la pandemia,https://www.latercera.com//que-pasa/noticia/casi-400-mil-mayores-de-60-anos-perdieron-su-empleo-por-la-pandemia/52L46UYPFNCAZD7QU5IRQUPXOI/,latercera,www.latercera.com,7.0,24.0
772eb0c8624debff740239d5d61ef054,"La pérdida y el desperdicio de alimentos es un problema serio: alrededor de un tercio de los alimentos que se producen en el mundo a diario se pierden o desperdician, lo que representa cerca de 1.300 millones de toneladas anuales, según precisa la Organización de las Naciones Unidas para la Alimentación y la Agricultura (FAO). A diferencia de las pérdidas –que ocurren, por ejemplo, cuando se envasa mal un alimento y por ello queda en mal estado– los desperdicios ocurren en las fases de distribución y consumo de la cadena alimentaria, cuando botamos una parte de un alimento que creemos que no tiene utilidad o cuando conservamos por mucho tiempo alimentos hasta que se descomponen. El problema es que los desperdicios no solo tienen un costo monetario, también hay uno ambiental que, de hecho, representa el 8% de las emisiones de gases de efecto invernadero generadas por el hombre.",Ideas para evitar el desperdicio de alimentos en casa,https://www.latercera.com//paula/ideas-para-evitar-el-desperdicio-de-alimentos-en-casa/,latercera,www.latercera.com,5.0,66.0
d8b2f9dc7b2deac5d1a7b16c89e724f3,"El conflicto entre los poderes, en especial entre el Ejecutivo y Legislativo, ha marcado el debate en las últimas semanas por mociones inconstitucionales y la respuesta del gobierno a éstas. ¿Está en crisis el régimen político actual? Para algunos el presidencialismo (o hiperpresidencialismo según a quien se pregunte) no da para más por lo que es urgente estudiar reformas. Para otros se trata de una oportunidad de retomar el diálogo entre los poderes. En Re:Constitución consultamos a las cientistas políticas Gloria de la Fuente (Chile 21) y Julieta Suárez-Cao (Universidad Católica), a la abogada constitucionalista Constanza Hube y Magdalena Ortega, abogada y directora de Formación y Servicio Público de Idea País, cómo ven este conflicto y de qué manera podría influir en el debate por una nueva Constitución.",El régimen político bajo análisis: El debate que desató las diferencias entre el gobierno y el Congreso,https://www.latercera.com//reconstitucion/noticia/el-regimen-politico-bajo-analisis-el-debate-que-desato-las-diferencias-entre-el-gobierno-y-el-congreso/DDBBWQEBDRFCHJ6HB63MMOU2H4/,latercera,www.latercera.com,9.0,63.0
c883e2454c5347ca81e47c7dfce4b5ae,"Bajo estrictos protocolos de seguridad, y con la ayuda de personal de las Fuerzas Armadas y Carabineros, durante la noche se trasladan en camiones las cajas de alimentos que deben ser distribuidas a nivel nacional en el marco del programa Alimentos Para Chile que el presidente Sebastián Piñera lanzó el 18 de mayo. La meta original era entregar 2.5 millones de canastas; ahora el Ejecutivo espera distribuir 3 millones de cajas.",Mayorista de ferias de barrio desplaza a Scuncio como principal proveedor de cajas de alimento en pandemia,https://www.latercera.com//la-tercera-pm/noticia/sudamericana-spa-desplaza-a-scuncio-como-principal-principal-proveedor-de-cajas-de-alimentos/UEKVV3C6GNFR7NLQFMCANPUGKQ/,latercera,www.latercera.com,10.0,39.0
b6c7639ca7ca2ab5810f23c907e8d69a,Expertos en salud pública y autoridades de gobierno dicen estar preocupados por el rol que están teniendo los bares y restaurantes en el aumento de los casos de Covid-19 en distintas zonas de Estados Unidos.,Qué hace que bares y restaurantes sean potenciales focos de transmisión del Covid-19,https://www.latercera.com//que-pasa/noticia/que-hace-que-bares-y-restaurantes-sean-potenciales-focos-de-transmision-del-covid-19/5HCMD3FQEVHW5LEGBBJZPKAU4A/,latercera,www.latercera.com,6.0,15.0
1605f0a240d894f7699b9a7f63e20da5,Uno de los primeros trabajos del director James Gunn (Los Guardianes de la Galaxia) fue escribir el guión de la película live-action de Scooby-Doo. Por eso no sorprende que sea consultado sobre la clásica serie animada de forma recurrente.,Velma de Scooby-Doo era homosexual tanto en la película live-action como en la serie animada de 2010,https://www.latercera.com//mouse/velma-de-scooby-doo-era-homosexual-tanto-en-la-pelicula-live-action-como-en-la-serie-animada-de-2010/,latercera,www.latercera.com,5.0,17.0
7f52351a9b81f84f84b4bcd654037ea7,"En medio del severo impacto de la crisis del coronavirus enla actividad económica y el mercado laboral, las condiciones en el otorgamiento de crédito a los hogares se volvieron más restrictivas en el segundo trimestre.",Bancos elevan restricciones para el otorgamiento de créditos hipotecarios y demanda se debilita,https://www.latercera.com//pulso/noticia/bancos-reportan-mayores-restricciones-para-el-otorgamiento-de-creditos-hipotecarios/HLBFVNLJCRGXBPYRNEQBXPQMO4/,latercera,www.latercera.com,8.0,18.0
d6e76c38cd0a8965b038fbe62caabc99,"Para muchos, la irrupción del coronavirus se ha convertido en un verdadero dolor de cabeza, una crisis que trasciende más allá de los límites sanitarios.",¿Cómo deben cambiar las ciudades después de la pandemia?,https://www.latercera.com//laboratoriodecontenidos/noticia/como-deben-cambiar-las-ciudades-despues-de-la-pandemia/VSCBSW3ZWVA4XOBNBLHWKQI62U/,latercera,www.latercera.com,5.0,11.0
748295b3af2374a2e25409137cb6c51a,"El bendito disco duro. Originalmente, una pieza electromecánica fundamental en un dispositivo electrónico, capaz de guardar, leer y recuperar información. La mal llamada “memoria” del computador, que en verdad se refiere al almacenamiento de datos, siempre es un ítem crítico. Ya sea sobre un computador, una tablet o un celular, una de las primeras cosas que siempre se preguntan, acaso después de la duración de la batería, es cuánta “memoria” (almacenamiento, en rigor) posee el aparato. Es decir, cuántas fotos, videos o canciones podemos guardar en él. ",Qué es un disco duro sólido y por qué deberías pensar en ponerle uno a tu PC,https://www.latercera.com//practico/noticia/que-es-un-disco-duro-solido-y-por-que-deberias-pensar-en-ponerle-uno-a-tu-pc/FWUF6WY3ZVHGRMOBVY24KGYGTQ/,latercera,www.latercera.com,7.0,49.0
8d1bf496ec91520432f435082e22b981,"Una lenta vuelta a las actividades se vivió este lunes en las regiones de Los Ríos y Aysén, las primeras en iniciar una desescalada en medio de la pandemia del coronavirus. La tónica fue similar en ambas zonas: pocos restaurantes y cafés abiertos, y un incipiente interés de la población por comenzar a hacer actividades deportivas tras el confinamiento que se prolongaba por semanas.",Los Ríos y Aysén: lenta actividad en primer día de desconfinamiento,https://www.latercera.com//nacional/noticia/los-rios-y-aysen-lenta-actividad-en-primer-dia-de-desconfinamiento/WYWO7FTJFBDIHKWDHGEI7DRFYA/,latercera,www.latercera.com,7.0,33.0
0d0af16a11a456eab158d9735dce0e51,"El mundo no recuperará la “vieja normalidad en un futuro previsible”, advirtió este lunes la Organización Mundial de la Salud (OMS), al día siguiente de reportar un record de 230.000 nuevos contagios de covid-19 en una jornada.","OMS afirma que “no habrá un regreso a la normalidad en un futuro previsible”, y “muchos países van en mala dirección”",https://www.latercera.com//que-pasa/noticia/oms-afirma-que-no-habra-un-regreso-a-la-normalidad-en-un-futuro-previsible-y-muchos-paises-van-en-mala-direccion/FKGQGZA3UVFEPPSP4ARXZDKQ3I/,latercera,www.latercera.com,10.0,19.0
9c974599d6ce3db534da4229bc471f9b,"El Presidente de Brasil, Jair Bolsonaro, fue captado afuera del Palacio de la Alvorada, residencial presidencial en Brasilia, tomando sol junto a miembros de su equipo de seguridad, pese a haber informado hace casi una semana que dio positivo en el test de Covid-19.  ",Bolsonaro es visto afuera de la residencia presidencial tras haber dado positivo en examen de coronavirus,https://www.latercera.com//mundo/noticia/bolsonaro-es-visto-afuera-de-la-residencia-presidencial-tras-haber-dado-positivo-en-examen-de-coronavirus/X7TXTRUG2RGV5EPD6SEQ5Y4ILY/,latercera,www.latercera.com,11.0,26.0
d19fa6b7b5794c53455f6337767976ee,"Afeitarse seguramente bajó, junto al planchado y el lustrado de zapatos, a lugares menos primordiales en la lista de preocupaciones durante la cuarentena. Para los que teletrabajan, dejarse la barba un par de días, y no sentirse culpables por eso, puede resultar un alivio contra el estrés que significa enfrentarse a los puntiagudos pelos cada mañana.",Cómo elegir una afeitadora eléctrica según barberos ,https://www.latercera.com//practico/noticia/como-elegir-una-afeitadora-electrica-segun-barberos/26CJTSNLZ5HQNEYOELEXT3PN7Y/,latercera,www.latercera.com,6.0,30.0
b5e730da3b0531a28277308b604a8e8c,La computación en la nube -o Cloud Computing- es un término del cual ya hemos oído hablar bastante durante ya más de una década. El desarrollo de mejores y más veloces conexiones a Internet han permitido que la red global sea no solo un gran depósito de datos sino que también de poder prestar servicios en tiempo real en cualquier parte del mundo.,Los diferentes tipos de nubes para almacenar tu información en Internet,https://www.latercera.com//laboratoriodecontenidos/noticia/los-diferentes-tipos-de-nubes-para-almacenar-tu-informacion-en-internet/RLI7J5XKZRG2PCB6RXY6RN3VXI/,latercera,www.latercera.com,6.0,29.0
c6b1a4faf5933940c53106fbacaff268,"Revertir el escenario en la Cámara. Esa es la apuesta de La Moneda y del propio Presidente Sebastián Piñera respecto del proyecto que permite el retiro del 10% del fondo de pensiones, que se vota nuevamente en sala -esta vez en particular- este miércoles.",Los 13 de Chile Vamos: Cómo votarán el miércoles los diputados que golpearon al gobierno con el retiro de fondos de AFP,https://www.latercera.com//la-tercera-pm/noticia/los-13-de-chile-vamos-como-piensan-votar-el-miercoles-los-diputados-que-golpearon-al-gobierno-con-el-retiro-de-fondos-de-afp/5LVC6IJJOBELJIZCE7CIHNDOYA/,latercera,www.latercera.com,11.0,20.0
a04a6ec0917f0ebf5e6e26d85444d540,"Tras dos años de lucha contra un cáncer mamario, la actriz Kelly Preston, quien era esposa del también actor John Travolta, falleció a los 57 años producto de la mencionada enfermadad.","A los 57 años muere Kelly Preston, esposa de John Travolta",https://www.latercera.com//culto/2020/07/13/a-los-57-anos-muere-kelly-preston-esposa-de-john-travolta/,latercera,www.latercera.com,7.0,18.0
a046029d701dd21ebaf9f17973f54512,"La pregunta que dio origen al juego de cartas Queeng es una que probablemente miles de niñas le han hecho a sus padres cuando aprenden a usar naipes por primera vez: ¿por qué la reina vale menos que el rey? La diferencia es que Maayan Segal, una adolescente israelí quien por ese entonces tenía solo 13 años, no pudo dejar ir esta inquietud que la asaltó en medio de unas vacaciones cuando se disponía a jugar cartas con su familia. “Cuando le pregunté a mi papá por qué la reina valía menos, no pudo darme una buena respuesta, porque la verdad es que no existe una. Todos los géneros son igualmente valorables”, explica Maayan, actualmente una adolescente de 16 años en el pitch de la campaña de Indiegogo a través de la cual busca financiamiento para lanzar al mercado su propia versión del tradicional juego de naipes. Una en la que no solo la reina y el rey tienen valores equivalentes, sino que, además, existe una princesa como contrapartida al Jack, una versión femenina del Jocker y que, en su segunda edición, contará también con personajes étnicamente diversos.","Mayaan Segal, la adolescente que está cambiando las reglas del juego una carta a la vez",https://www.latercera.com//paula/mayaan-segal-la-adolescente-israeli-que-esta-cambiando-las-reglas-del-juego-una-carta-a-la-vez/,latercera,www.latercera.com,8.0,92.0
2def5c83182da58f94f28cf11cd4e7f9,"Mary Trump puede hablar acerca del libro altamente crítico que escribió sobre su tío, el presidente Donald Trump, a pesar de las objeciones del hermano del mandatario, falló un juez este lunes al suspender una orden que le impedía promocionar o distribuir su trabajo.",Justicia sentencia que Mary Trump sí puede promocionar polémico libro sobre su tío,https://www.latercera.com//mundo/noticia/justicia-sentencia-que-mary-trump-si-puede-promocionar-polemico-libro-sobre-su-tio/H3P4VWWAFJH6ZPDDG2QOO23R4Q/,latercera,www.latercera.com,9.0,26.0
df9fe609322b3757e1ce75706437983b,"Cuatro mil cuatrocientos veinticinco millones de pesos ($4.425.000.000). Eso fue lo que pagó el Fisco a los 226.473 vocales de mesa que participaron en las elecciones de la primera vuelta presidencial, parlamentarias y cores de fines del 2017, según la memoria 2018 de la Tesorería General de la República (el dato, en la página 35). El monto es una mera referencia de lo que podría implicar el desembolso estatal extra para que el referéndum constituyente del 25 de octubre se haga en dos días, con tal de disminuir el peligro de contagios, pero al mismo tiempo que la participación no caiga a niveles peligrosos dado el marco político social.",Servel apura mesa técnica con el gobierno para implementar “plebiscito seguro”: implicará más gasto fiscal y reformas legales,https://www.latercera.com//la-tercera-pm/noticia/servel-apura-mesa-tecnica-con-el-gobierno-para-implementar-plebiscito-seguro-implicara-mas-gasto-fiscal-y-reformas-legales/KFTM2PNADJD5HLFM26SZTHCWEM/,latercera,www.latercera.com,13.0,53.0
822577ae6f031e0579996884b24482cd,[Ve el video completo de esta entrevista en nuestro sitio Conversaciones LT],Conversaciones LT: Fernando Atria y Gonzalo Cordero sobre la ruta constitucional,https://www.latercera.com//reconstitucion/noticia/conversaciones-lt-fernando-atria-y-gonzalo-cordero-sobre-la-ruta-constitucional/MMPMO3WDMJDJHONBNX23PR7QGM/,latercera,www.latercera.com,8.0,7.0
2099fad545f3ad72c19b1407fb0df38b,"Con 13 votos a favor y 30 abstenciones de diputados de Chile Vamos, la sala de la Cámara de Diputados aprobó el miércoles pasado la idea de legislar del proyecto que permite a los cotizantes retirar hasta un 10% de sus fondos en AFP. El desmarque oficialista le propició una dura e histórica derrota al gobierno, quienes consideraban la iniciativa como “inconstitucional” y “regresiva”.",Las otras derrotas estratégicas de los últimos gobiernos de Piñera y Bachelet,https://www.latercera.com//la-tercera-pm/noticia/las-otras-derrotas-estrategicas-de-los-ultimos-gobiernos-de-pinera-y-bachelet/2FFVWZC3X5HCFJU5K34IZGCFQE/,latercera,www.latercera.com,6.0,31.0
a51a7a49ca961e8044ebbdafd15aaa6a,"Desde el inicio del brote de coronavirus en diciembre, por varias semanas los doctores en China se encontraron con un panorama conocido: el patógeno, primo genético del Sars (China, 2002) y Mers (Medio Oriente, 2012), también afectaba el sistema respiratorio con episodios leves hasta cuadros agudos severos, además de dolor de cabeza, fiebre y en algunos casos, diarrea. ",Más allá de los pulmones: Estudio revela los 35 efectos del coronavirus en el cuerpo humano ,https://www.latercera.com//que-pasa/noticia/mas-alla-de-los-pulmones-estudio-revela-los-35-efectos-del-coronavirus-en-el-cuerpo-humano/5J7ZWO6Z5FGVJM72SOP7IDE67M/,latercera,www.latercera.com,8.0,33.0
118890408d96e70650d2c77ad990fab5,"La pandemia Covid-19 nos ha enfrentado como sociedad a la valorización de la ciencia como fuente de información y, por sobre todo, como medio para encontrar un tratamiento efectivo o la tan anhelada “cura de la enfermedad”.",Dudas sobre las vacunas: ¿Una amenaza real tras la pandemia?,https://www.latercera.com//opinion/noticia/dudas-sobre-las-vacunas-una-amenaza-real-tras-la-pandemia/WZFD3CQLZJDRXGEQ7CG5R6UYO4/,latercera,www.latercera.com,6.0,15.0
02d5826d44bfed03868e0643c5eb0ed1,"¿Cómo pueden seguir su curso las producciones audiovisuales? La gran mayoría debió pausar y reformular su planificación de rodaje. La distancia social y el uso de mascarillas para prevenir contagiarse, son una barrera difícil de saltar al momento de gritar: luz, cámara, ¡acción!",Sebastián Lelio: “El desamparo del sector cultural en Chile es desolador”,https://www.latercera.com//culto/2020/07/13/sebastian-lelio-el-desamparo-del-sector-cultural-en-chile-es-desolador/,latercera,www.latercera.com,7.0,25.0
300a3a7cf94d5a9e5822dae10fde7efd,"Perú, un país orgulloso de su gastronomía, reabrirá los restaurantes el 20 de julio con atención máxima del 40% de su capacidad tras mantener los cuatro meses cerrados por la pandemia, según un decreto publicado este lunes.",Perú reabrirá restaurantes la próxima semana al 40% de capacidad,https://www.latercera.com//mundo/noticia/peru-reabrira-restaurantes-la-proxima-semana-al-40-de-capacidad/ME3AXCVMHVEXZE2BROPYDJKLCA/,latercera,www.latercera.com,6.0,20.0
44bfe9366e945336e7372ed99423f995,"Falta cada vez menos para las elecciones de la ANFP. Lorenzo Antillo y Pablo Milad competirán por el sillón de Quilín el 30 de julio. El primero en terminar su programa fue el presidente de Audax Italiano. Y lo da a conocer en La Tercera. Punto por punto, el candidato explica su plan estratégico.",La ANFP que propone Antillo,https://www.latercera.com//el-deportivo/noticia/la-anfp-que-propone-antillo/QO2POQSNYVBVNOA72T3MRBBOWA/,latercera,www.latercera.com,3.0,29.0
005d8bba1fceeae4847c28af887ba49d,"Por Carlos Correa, ingeniero civil industrial, MBA",El Mapu-Martínez de Piñera,https://www.latercera.com//opinion/noticia/el-mapu-martinez-de-pinera/XOGTP5LNEVDOLDAEM3AEQAKLZE/,latercera,www.latercera.com,1.0,6.0
08e1cc7b67f7b50c7149fcedf0640a6a,"Subtitulado Conversaciones con Jorge González 2005-2020, el nuevo libro del periodista Emiliano Aguayo —autor de Maldito sudaca (RIL, 2005) y Las voces de los 80 (RIL, 2014)— repasa la historia reciente del líder de Los Prisioneros, con el propio González como protagonista de una serie de entrevistas que detallan con especial énfasis los días posteriores al infarto isquémico cerebeloso que el músico sobrellevó en febrero de 2015.",Jorge González analiza el estallido social chileno en nuevo libro de conversaciones ,https://www.latercera.com//culto/2020/07/13/jorge-gonzalez-analiza-el-estallido-social-chileno-en-nuevo-libro-de-conversaciones/,latercera,www.latercera.com,9.0,35.0
3bee6c6ced54b2787bd1c30cb65d86bf,"Si hay una palabra que ha definido el 2020 en materia laboral es sin duda el teletrabajo. La situación producida por la pandemia del Covid-19, junto con las constantes cuarentenas sanitarias han obligado a muchas empresas a tomar medidas desde muy temprano para seguir funcionando con su plana de trabajadores en sus casas.",Covid-19 y teletrabajo: Acelerando la llegada de la empresa digital,https://www.latercera.com//laboratoriodecontenidos/noticia/covid-19-y-teletrabajo-acelerando-la-llegada-de-la-empresa-digital/HBEQ4ILI6RFZ5FKTTIBT24THRI/,latercera,www.latercera.com,5.0,25.0
6d8c1e48dbbee279f2e2611d586a0349,"Por Susana Sierra, directora ejecutiva BH-Compliance",Disfraz de esencial,https://www.latercera.com//opinion/noticia/disfraz-de-esencial/W4RXQB7B7RFVDDKYNNM54MI5FY/,latercera,www.latercera.com,2.0,4.0
b4fedf2f60e43a6b4dc60994a2e9dd94,"La fortaleza de Mehrangarh, situada en una colina sobre la ciudad de Jodhpur, en el estado de Rajastán, es uno de los fuertes más majestuosos de la arquitectura India. Allí recalaron en 2015 el músico inglés Jonny Greenwood y el compositor israelí Shye Ben Tzur, que se dedica a hacer música con sonidos indios, para dar forma a Junun, un disco doble que grabaron entre esas antiguas paredes acompañados por los músicos del Rajasthan Express.",Junun: el viaje a la India de Jonny Greenwood y Paul Thomas Anderson ,https://www.latercera.com//culto/2020/07/13/junun-el-viaje-a-la-india-de-jonny-greenwood-y-paul-thomas-anderson/,latercera,www.latercera.com,8.0,39.0
a02ba505c2753377688d9428b62b34fa,"Dos vacunas experimentales contra el coronavirus desarrolladas conjuntamente por la firma biotecnológica alemana BioNTech y el gigante farmacéutico estadounidense Pfizer recibieron la designación de “vía rápida” por la agencia reguladora de Estados Unidos, dijeron las firmas el lunes.",Urgencia extrema: prometedora vacuna de Pfizer obtiene estatus de “vía rápida” de la FDA para lograr crear 100 millones de dosis a fin de año,https://www.latercera.com//que-pasa/noticia/urgencia-extrema-prometedora-vacuna-de-pfizer-obtiene-estatus-de-via-rapida-de-la-fda-para-lograr-crear-100-millones-de-dosis-a-fin-de-ano/MV3TJZNITZAKTABA4XVYQ7HNRU/,latercera,www.latercera.com,16.0,24.0
4c9824f2fee79df163d4f4d4e246045c,"El Ministerio de Educación, junto a la Asociación Chilena de Municipalidades (Achm), la Asociación de Municipalidades de Chile (Amuch) y la Asociación de Municipios Rurales (Amur), llegaron a un acuerdo para autorizar “pausas pedagógicas” o recesos escolares en los colegios, luego de cuatro meses de actividades a distancia por la suspensión de clases presenciales.",Mineduc y alcaldes anuncian “pausa pedagógica” de los colegios para julio y septiembre,https://www.latercera.com//nacional/noticia/mineduc-y-alcaldes-anuncian-pausa-pedagogica-de-los-colegios-para-julio-y-septiembre/ULLGVDVQENCLPOH4BBP73XDV7A/,latercera,www.latercera.com,8.0,31.0
7bc20e81835902816ec97a4eb366e1ce,"Lundin Mining Corp. reducirá su fuerza laboral en Chile en momentos en que la pandemia de coronavirus se propaga en el principal país productor de cobre en el mundo, según supervisores de la mina.",Se intensifica reducción de actividades de mineras en Chile: Ahora Candelaria bajará en 7% su dotación laboral,https://www.latercera.com//pulso/noticia/aumenta-reduccion-de-actividades-de-mineras-en-chile-ahora-duena-de-candelaria-reduce-en-7-su-dotacion-laboral/6UAHSIYTZFGTTDMZ2FVHKHWXLM/,latercera,www.latercera.com,10.0,18.0
0634287d3f7b75b2a6e71d5e6f8413d6,"Conmoción ha causado en India la llegada del coronavirus a Bollywood, la meca del cine asiático. Tres generaciones de la familia Bachchan, considerada la “realeza” de la industria cinematográfica de Bombay, dieron positivo a Covid-19 justo en momentos en que el país experimenta un aumento récord en el número de contagios, que ya lo ubican en el tercer lugar mundial de casos.",Bollywood: contagio de actores impacta a India,https://www.latercera.com//mundo/noticia/bollywood-contagio-de-actores-impacta-a-india/3G2DAMMXK5C6DIFQYJM5LRCEMI/,latercera,www.latercera.com,5.0,33.0
488447bec7155a3c675fd144ca6eb66d,"Después de cuatro meses, 18 clubes profesionales del fútbol chileno fueron autorizados a volver los entrenamientos a partir de este jueves. Dentro de esos clubes, se encuentra Colo Colo, uno de los que más ha sentido los efectos de la cuarentena. Desde el 23 de abril, Blanco y Negro y los jugadores no tienen relación laboral, siendo el plantel acogido a la Ley de Protección al Empleo, que implica que los sueldos salgan del Seguro de Cesantía (70% el primer mes; 55%, el segundo y 45%, el tercero).",El plantel de Colo Colo se alista para salir de la AFC y volver a entrenar,https://www.latercera.com//el-deportivo/noticia/el-plantel-de-colo-colo-se-alista-para-salir-de-la-afc-y-volver-a-entrenar/L4WAG7K235GTFN5OXNUILBOTRU/,latercera,www.latercera.com,8.0,40.0
ca0b25e3ad119891a8438eefae173286,"“Me han hecho ver la crítica de que esto no se puede comparar con las eléctricas, y está bien, lo reconozco”. Esas fueron las palabras del ministro de Salud, Enrique Paris, el pasado 25 de junio, al ser consultado sobre las declaraciones que había dado el día anterior respecto a su idea de limitar las ganancias de las Isapres.",A un mes de la llegada de Enrique Paris: los aciertos y “tropezones” que miran en el oficialismo,https://www.latercera.com//la-tercera-pm/noticia/a-un-mes-de-la-llegada-de-enrique-paris-los-aciertos-y-tropezones-que-miran-en-el-oficialismo/EB7G77J4J5FPLMOCQKOSP66VX4/,latercera,www.latercera.com,8.0,26.0
3bafb8962e62d26cb17091430e7e6f49,"Argentina superó este lunes los 100.000 casos de Covid-19, en medio del confinamiento del área metropolitana de Buenos Aires, foco del 95% de los contagios de todo el país, informó el Ministerio de Salud.",Argentina supera los 100.000 casos de contagiados de Covid-19,https://www.latercera.com//mundo/noticia/argentina-supera-los-100000-casos-de-contagiados-de-covid-19/DRH5ZHT3ZBD7DBMMV32BNGCQ3Y/,latercera,www.latercera.com,4.0,16.0
a489e0bfdc688aaf055054f4f18c442f,"Muy lejos está de terminar la discusión sobre el retiro anticipado de los fondos previsionales aprobado en la Cámara de Diputados, más aún si la iniciativa que causó un verdadero terremoto político y entre los expertos, tendrá mañana otra importante jornada en el parlamento.",Economistas creen que es mejor la propuesta del gobierno que retirar fondos de AFP y muestran preocupación por el avance de medidas populistas,https://www.latercera.com//pulso/noticia/economistas-reiteran-que-retiro-de-fondos-no-es-el-mejor-mecanismo-de-ayuda-a-las-familias-y-muestran-preocupacion-por-el-avance-de-medidas-populistas/KRKVE7QUOJA27KLINDSFUU7YJM/,latercera,www.latercera.com,13.0,22.0
efffe2391bad590caabea5dffd523653,"""Nada de política contingente"". ","Mario Fernández, exministro del Interior: “Si la Constitución fuese clara en todos los aspectos, no tendríamos este debate de la inconstitucionalidad”",https://www.latercera.com//reconstitucion/noticia/mario-fernandez-exministro-del-interior-si-la-constitucion-fuese-clara-en-todos-los-aspectos-no-tendriamos-este-debate-de-la-inconstitucionalidad/KCSPPJHF4FAPBEO56RNQKEHO7I/,latercera,www.latercera.com,10.0,2.0
fe0e3be0cb7bdb73104143e9c11530ee,SEÑOR DIRECTOR,Reforma a las AFP,https://www.latercera.com//opinion/noticia/reforma-a-las-afp/Y32FC5LTIZB3HA6JKYRECLCLLM/,latercera,www.latercera.com,2.0,2.0
e5812ec67596328fbcb09c7766ed53b6,"Una práctica de cheerleaders que culmina en los gritos de la entrenadora Sue Sylvester a través de un megáfono, da inicio a la serie sobre un grupo de estudiantes de McKinley High que, siguiendo la iniciativa del profesor de español -Will Schuster- participan de un coro que interpreta diversos temas pop. Un escape artísticos a los conflictos propios de la edad que los unirá como una suerte de grupo de apoyo.","El trágico historial de Glee: adicciones, suicidios y un accidente inexplicable",https://www.latercera.com//culto/2020/07/13/el-tragico-historial-de-glee-adicciones-suicidios-y-un-accidente-inexplicable/,latercera,www.latercera.com,7.0,35.0
41ce11378816a6b7835598ec17159a14,"Este domingo 21 de junio comienza el We tripantu o año nuevo mapuche. El contexto en el cual se realizará es complejo: por un lado está la pandemia por el coronavirus, y por otro el desarrollo del proceso constituyente, que tiene un plebiscito fijado (aún) para octubre. El proceso es considerado relevante ya que hasta ahora los pueblos originarios no se encuentran representados en la Constitución. La primera y hasta ahora única mención cercana se remonta a la Constitución de 1822 en la que se lee: “Cuidar de la civilización de los indios del territorio”.",Reconocimiento de los pueblos originarios: ¿Una postergación constitucional?,https://www.latercera.com//reconstitucion/noticia/reconocimiento-de-los-pueblos-originarios-una-postergacion-constitucional/5KCSBGLPIBE5TH3AF3BOC5RJB4/,latercera,www.latercera.com,5.0,42.0
428fa82407f3ad0acbec920ca56fdc00,"La vida a veces pone un lanzamiento de un artefacto cultural en una situación para la cual no estaba pensado, pero que el contexto termina por darle un total sentido. Tras el asesinato del afroamericano George Floyd a manos de un policía de Minneapolis, se volvió a poner en el tapete un tema que en Estados Unidos es una herida abierta, el racismo. Todo se resumió en un lema que se lanzó como una canción desesperada: “Black Lives Matter” (“Las vidas negras importan”).",La guerra de Secesión en tiempos de Black Lives Matter,https://www.latercera.com//culto/2020/07/14/la-guerra-de-secesion-en-tiempos-de-black-lives-matter/,latercera,www.latercera.com,6.0,39.0
e705d15baa260e176f657d4fd549e7b1,9.00 Seattle Sounders vs. Chicago Fire ESPN2 / MLS de Estados Unidos.,Ligas de fútbol y el recuerdo de un cabezazo histórico en la cartelera de martes ,https://www.latercera.com//el-deportivo/noticia/deportes-en-tv-hoy-en-tv-cartelera-de-deportes-guia-de-tv-la-tercera-el-deportivo/LM7HMBQWCFFRFGLADNBQXER66E/,latercera,www.latercera.com,7.0,6.0
d12869f1ae7126f76ecff5549fccec38,"El buen rendimiento de Alexis Sánchez se transforma en una tendencia. Luego del retorno de la actividad en Italia, el seleccionado nacional ha ganado en participación y en relevancia. Fue nuevamente titular en la victoria del Inter por 3-1 sobre el Torino, para encaramar al equipo en el segundo lugar de la Serie A.",Alexis sigue respondiendo y el Inter se pone segundo,https://www.latercera.com//el-deportivo/noticia/alexis-sigue-respondiendo-y-el-inter-se-pone-segundo/X7BCLMUKV5BTFCIA4EDNQHN34Q/,latercera,www.latercera.com,6.0,25.0
